A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86
9.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,6.0,6.0,0.0,3.0,1.0,3.0,6.0,1.0,5.0,4.0,1.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,5.0,0.0,9.0,0.0,5.0,,4.0,5.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,1.0,177.0,3.0,8.0,2.0,7.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,4.0,,2.0,1.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,9.0,6.0,2.0,2.0,5.0,4.0,0.0,5.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,387.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,535.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,4.0,4.0,8.0,1.0,4.0,1.0,4.0,6.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,9.0,2.0,1.0,1.0,628.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,3.0,6.0,6.0,1.0,2.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,7.0,0.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,8.0,117.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,5.0,2.0,2.0,7.0,0.0,2.0,5.0,2.0,1.0,6.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,4.0,3.0,8.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,3.0,0.0,2.0,0.0,6.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,4.0,5.0,9.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,4.0,6.0,0.0,3.0,0.0,3.0,6.0,4.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,9.0,4.0,5.0,0.0,5.0,4.0,0.0,3.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,2.0,0.0,7.0,0.0,2.0,9.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0,0.0,7.0,1.0,4.0,5.0,7.0,2.0,0.0,8.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,3.0,3.0,9.0,0.0,6.0,0.0,3.0,7.0,0.0,2.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,6.0,0.0,2.0,7.0,7.0,2.0,0.0,7.0,2.0,4.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,1.0,3.0,4.0,3.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,9.0,7.0,0.0,2.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,3.0,3.0,7.0,0.0,4.0,42.0,5.0,5.0,1.0,4.0,3.0,2.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,3.0,8.0,1.0,6.0,1.0,3.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,1.0,3.0,2.0,7.0,0.0,5.0,0.0,4.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,2.0,5.0,1.0,4.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,6.0,3.0,6.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,3.0,3.0,4.0,1.0,6.0,808.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
22.0,1.0,2.0,3.0,5.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,6.0,2.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,2.0,3.0,7.0,2.0,2.0,0.0,7.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,1.0,3.0,3.0,8.0,0.0,3.0,3.0,4.0,6.0,3.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,7.0,4.0,0.0,5.0,7.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,5.0,7.0,2.0,0.0,0.0,4.0,5.0,1.0,6.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,0.0,8.0,1.0,9.0,0.0,0.0,6.0,3.0,1.0,2.0,6.0,1.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
24.0,1.0,2.0,3.0,5.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,1.0,4.0,4.0,0.0,2.0,7.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,4.0,4.0,9.0,0.0,5.0,0.0,4.0,5.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
11.0,2.0,4.0,2.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,5.0,279.0,2.0,0.0,3.0,0.0,6.0,0.0,2.0,7.0,5.0,4.0,0.0,7.0,4.0,0.0,4.0,5.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,2.0,6.0,0.0,3.0,,3.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,7.0,7.0,0.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39.0,1.0,3.0,3.0,9.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,2.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,2.0,4.0,5.0,3.0,2.0,4.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0
23.0,1.0,2.0,1.0,5.0,0.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,9.0,0.0,4.0,0.0,5.0,8.0,1.0,4.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,1.0,1.0,4.0,7.0,0.0,3.0,1.0,5.0,5.0,2.0,3.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,4.0,6.0,1.0,2.0,8.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,4.0,3.0,2.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,9.0,6.0,3.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,2.0,4.0,6.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,3.0,3.0,4.0,1.0,2.0,7.0,2.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,6.0,2.0,3.0,6.0,385.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,5.0,4.0,7.0,1.0,2.0,7.0,2.0,2.0,3.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,5.0,1.0,8.0,1.0,6.0,0.0,3.0,8.0,1.0,6.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,4.0,0.0,5.0,3.0,2.0,5.0,1.0,3.0,6.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,60.0,3.0,5.0,1.0,2.0,7.0,5.0,1.0,3.0,7.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,0
35.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,4.0,0.0,5.0,5.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,129.0,6.0,0.0,3.0,6.0,5.0,0.0,4.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,4.0,2.0,,1.0,4.0,1.0,4.0,,1.0,1.0,0.0,0.0,9.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,7.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,1.0,3.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,6.0,1.0,8.0,1.0,5.0,1.0,4.0,8.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,6.0,3.0,0.0,,7.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,3.0,3.0,2.0,1.0,7.0,0.0,1.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0,,0.0,0.0,9.0,6.0,3.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,0.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40.0,1.0,3.0,2.0,10.0,0.0,6.0,0.0,3.0,6.0,3.0,0.0,0.0,5.0,4.0,1.0,7.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,9.0,4.0,5.0,0.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
16.0,8.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,5.0,5.0,1.0,4.0,3.0,6.0,2.0,4.0,3.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
876.0,2.0,5.0,2.0,9.0,1.0,5.0,0.0,3.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,7.0,6.0,2.0,2.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9.0,1.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,6.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,8.0,1.0,5.0,54.0,3.0,6.0,3.0,5.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,2.0,5.0,3.0,9.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,6.0,9.0,0.0,0.0,9.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,3.0,225.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,6.0,2.0,2.0,6.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0
9.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,3.0,120.0,2.0,3.0,6.0,7.0,2.0,1.0,7.0,2.0,2.0,5.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
